price,retail_price,currency_buyer,units_sold,uses_ad_boosts,rating,rating_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,tags,product_color,product_variation_size_id,product_variation_inventory,shipping_option_name,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,has_urgency_banner,urgency_text,origin_country,merchant_title,merchant_name,merchant_info_subtitle,merchant_rating_count,merchant_rating,merchant_id,merchant_has_profile_picture,merchant_profile_picture,theme,crawl_month,id
1.88,25,EUR,100,1,5.0,26,1,0,1,0,"Summer,Plus Size,Cotton Shirt,Sleeve,letter print,Classics,Graphic Shirt,Tops,short sleeves,vintageshirt,shirt women,graphic tee,T Shirts,Fashion,off shoulder,printed,Funny,Women's Fashion,tops for women",white,XS,41,Livraison standard,1,0,43,50,,,CN,LLpp,llpp,"85 % avis positifs (1,373 notes)",1373,4.007283321194465,5d5f4780bd01a83fca39e0db,0,,summer,2020-08,166
8.0,26,EUR,100,0,5.0,13,0,0,0,0,"Summer,Flowers,Necks,printed,Pocket,fashion dress,Dress,beach dress,Round neck,women dress,Women's Fashion,Stripes,Vintage,bohemian dress,sexy,Beach,Women",yellow,S,50,Livraison standard,2,0,33,50,,,CN,LI SHANSHAN78WGV,lishanshan78wgv,73 % avis positifs (138 notes),138,3.659420289855072,5d50fb2b1d9a8e23e3334c81,0,,summer,2020-08,930
5.0,51,EUR,10,0,5.0,0,0,0,0,0,"Summer,Shorts,Shirt,Sleeve,sportsset,short sleeves,Two piece set,lipprint,Ladies,women shorts,Fashion,lip,women t shirt,Round neck,Casual,Print,tracksuitsforwomen,runningset,Necks",black,XS,1,Livraison standard,1,0,36,50,,,CN,hxt520,hxt520,86 % avis positifs (295 notes),295,3.989830508474576,5d464a1ffdf7bc44ee933c65,0,,summer,2020-08,802
11.0,88,EUR,5000,0,4.0,1514,0,0,0,0,"buttondres,Summer,dressesforwomen,Princess,sundress,Dresses,spaghettistrapsdres,summercasualdres,strap,Women's Fashion,Sleeveless dress,Sexy Dress,maxi dress,sexy,princess dress,Spaghetti,Dress,sleeveless,Women",star,S,25,Livraison standard,3,0,35,50,,,CN,aristotle,aristotle,"85 % avis positifs (35,751 notes)",35751,4.0221532264831765,5902b4eab3e322098d3b41eb,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_5902b4eab3e322098d3b41eb.jpg,summer,2020-08,1222
19.0,17,EUR,5000,0,4.0,1163,1,1,0,0,"inflatablebed,inflatablelounger,Outdoor,Home Decor,camping,Hobbies,Sofas,Inflatable,outdoorampcampingaccessorie,Bags,inflatablesofa,unicorn,Chair,Travel Accessories,Beach",skyblue,,2,Livraison standard,5,0,27,50,1.0,Quantité limitée !,CN,smileeveryday,shanghaipangaotradingcoltd,"(15,173 notes)",15173,3.959994727476438,54f804901c36ca266909d090,0,,summer,2020-08,741
11.0,106,EUR,20000,1,4.0,10150,1,0,0,1,"Summer,Floral print,long dress,Beach,Dress,boho,Print,beach dress,off shoulder,splits,sexy,Floral,maxi dress,Ladies,Women's Fashion,Women",white,S,12,Livraison standard,3,0,45,50,1.0,Quantité limitée !,CN,hechuang1001,hechuang1001,"86 % avis positifs (25,093 notes)",25093,4.068664567807756,53e03f56ff4d6d36d2285ab0,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_53e03f56ff4d6d36d2285ab0.jpg,summer,2020-08,399
6.0,21,EUR,5000,0,3.0,573,0,0,0,0,"Summer,womens dresses,Mini,Patchwork,Dress,backlessbeachwear,Mini dress,beachdresse,Women's Fashion,Women S Clothing,soliddresse,party,backless,sexy,Casual,sleeveless",rose,S,13,Livraison standard,2,0,34,50,1.0,Quantité limitée !,CN,SKATE,skate,"(9,827 notes)",9827,4.113869950137377,57c306d73a698c06f98ed450,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_57c306d73a698c06f98ed450.jpg,summer,2020-08,917
3.0,7,EUR,100,1,4.0,6,0,0,0,0,"Summer,Plus Size,Print Dresses,plus size dress,Dress,casual dresses,V-neck,short sleeves,Elegant,Women's Fashion,Party Dress,printed,Elegant Dress,Casual,Cotton,party,Shorts,Sleeve,polka dot,summer dress,Polkas,Cotton Dress,Ladies,women dress,Short Sleeved,Fashion,loose dress",grey,XS,5,Livraison standard,1,0,19,50,,,CN,yutongastore,yutongastoreb35802d0b32a11e78fe3029482618fb8,"85 % avis positifs (1,284 notes)",1284,3.9750778816199377,59e5e353ef7b892409c6e6a7,0,,summer,2020-08,1326
22.0,159,EUR,1000,0,5.0,235,0,0,0,0,"shorttshirt,Fashion,Shirt,Angel,Summer,Tops,summer t-shirts,fearofgod,Hip Hop,T Shirts,Shorts,Oversize,kanyewest,sanskrit,streetwear,Women Fashion",black,S,50,Livraison standard,5,0,80,50,,,CN,liuxiaojun,liuxiaojun,(541 notes),541,4.097966728280961,55e51e53c9f8235d17759948,0,,summer,2020-08,583
9.0,8,EUR,20000,0,4.0,3820,0,0,0,0,"Summer,short sleeve dress,Mini,Pleated,t-shirt dress,beach dress,Fashion,pocketsdres,summer dresses,Casual,Cotton,Ladies Fashion,Tops,Ladies,women dress,Robes,Women,Beach,Plus Size,ruffle,Dress,short sleeves,Mini dress,Pocket,Women's Fashion,party,sexy,casual dress,Shorts,Tank,Sleeve,T Shirts,Cotton Dress,loose dress",grey,M,44,Livraison standard,3,0,20,50,,,CN,new style,newstyle,"87 % avis positifs (15,748 notes)",15748,4.064643129286258,5368f053bb72c5150191a140,0,,summer,2020-08,349
8.0,54,EUR,50000,0,4.0,14568,0,0,0,0,"Mini,Fashion,Dress Shirt,Party Dresses,Dress,casual dresses,boho,hooded,party,Hoodies,summer dresses,sleevelessdresse,sexy,Bodycon Dresses,Women's Fashion,sleeveless,Women",grey,S,50,Livraison standard,3,0,78,50,,,CN,Goddess-Beauty,goddessbeauty,"80 % avis positifs (78,307 notes)",78307,3.8402569374385433,57568f454054c95cbd8d1619,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_57568f454054c95cbd8d1619.jpg,summer,2020-08,793
2.83,3,EUR,20000,1,4.0,1742,0,0,0,0,"Summer,printeddres,halter dress,Halter,Dress,V-neck,beach dress,Party Dress,printed,sleeveless,Floral,maxi dress,Spaghetti,Casual,Clothes,Deep V-Neck,Beach,Plus Size,summer dress,Women's Fashion,Sleeveless dress,Ladies,party,Fashion,loose dress",grey,XS,5,Livraison standard,1,0,20,50,,,SG,Recherche.sg,recherchesg,"84 % avis positifs (3,791 notes)",3791,3.918754945924558,5810aa5bde5bf01b645c909e,0,,summer,2020-08,676
6.0,6,EUR,5000,1,4.0,609,0,0,0,0,"Summer,Fashion,Tank,skull,Tops,punk,tank top,Print,sleeveless,Beach,womens vest",purple,XS,50,Livraison standard,2,0,38,50,,,CN,xingle,xingle,"83 % avis positifs (1,411 notes)",1411,3.9234585400425233,578793716b944637fa356bb4,0,,summer,2020-08,384
7.0,17,EUR,10,0,5.0,2,0,0,0,0,"joggingpant,Shorts,Casual pants,pants,Summer,Overalls,beachpant,tacticalpant,bermudashort,summerpant,Classics,Casual",grey,25,2,Livraison standard,2,0,21,50,,,CN,10 days delivery,10daysdelivery,70 % avis positifs (46 notes),46,3.608695652173913,5e2ecb9deed5087a7ba2f5f7,0,,summer,2020-08,578
4.93,6,EUR,100,0,4.0,47,0,0,0,0,"Summer,Shorts,Lace,pants,Waist,Short pants,Yellow,Women's Fashion,Plus Size,Lace Up,Women,Fashion,Casual,high waist",red,S,1,Standard Shipping,1,0,41,50,1.0,Quantité limitée !,CN,SaraHouse,sarahouse,"83% Positive Feedback (17,752 ratings)",17752,3.8996732762505633,56458aa03a698c35c9050988,0,,summer,2020-08,991
8.0,7,EUR,20000,1,4.0,9330,0,0,0,0,"Summer,Strapless Dress,Fashion,long dress,polka dot,summer dress,Polkas,spaghettistrapdre,V-neck,Casual,Pocket,Women's Fashion,Sleeveless dress,polka dot dress,maxi dress,Dress,women dress,loose dress,Women",black,XS,49,Livraison standard,2,0,38,50,1.0,Quantité limitée !,CN,Happygirl International Shopping Park,happygirlinternationalshoppingpark,"86 % avis positifs (70,773 notes)",70773,4.038319698189988,54af9c1428565a151043b6bf,0,,summer,2020-08,249
11.0,10,EUR,100,1,4.0,28,0,0,0,0,"gradientcolor,Summer,Shorts,Shirt,Sleeve,tiedyetshirt,Tops,short sleeves,Women's Fashion,Fashion,Tie Dye,Dyes,Print,sexy,Printed T Shirts,Casual,T Shirts,Women",blue,S,50,Livraison standard,2,0,18,50,,,CN,camilleziyan,happybest,"(1,151 notes)",1151,4.3249348392702,580595bda46fa31f93d83357,0,,summer,2020-08,769
2.81,33,EUR,50,0,4.0,14,0,0,0,0,"blouse,Summer,Plus Size,Necks,Heart,womens shirt,Tops,short sleeves,V-neck,graphic tee,Women's Fashion,Fashion,cute,Fun,summer shirt,T Shirts",purple,XS,1,Livraison standard,1,0,43,50,,,CN,Cenic Beauty,cenicbeauty,"87 % avis positifs (42,919 notes)",42919,4.105967054218412,564d8a9ac0f55a1276cd96f8,0,,summer,2020-08,1263
6.0,6,EUR,20000,1,4.0,1600,0,0,0,0,"blouse,Summer,Vest,Plus Size,Tank,Cotton,Tops,topsamptshirt,T Shirts,tank top,Women's Fashion,Fashion,sleeveless tops,blousesampshirt,sleeveless,o-neck,Casual,Women",green,L,50,Livraison standard,2,0,33,50,,,CN,WOW BANG,wowbang,"87 % avis positifs (16,013 notes)",16013,4.1088490601386365,5c51b9b468178729c4213657,0,,summer,2020-08,902
5.84,11,EUR,1000,0,4.0,307,0,0,0,0,"Summer,sexy bathing suit,Bikinis Set,splitbikiniset,Swimwear,Swimsuit,Bikini,Fashion,Two Pieces,printed,Women's Fashion,Women,Beach,splits",blue,XXS,1,Livraison standard,1,0,40,50,1.0,Quantité limitée !,CN,Get Trendy,gettrendy,"88 % avis positifs (10,377 notes)",10377,4.172785968969837,548142ac653d51041ac1174f,0,,summer,2020-08,186
8.0,7,EUR,1000,1,4.0,668,0,0,0,0,"Summer,womens dresses,Dress,Spaghetti Strap,Floral dress,kleider,beach dress,Party Dress,party,Floral,summer dresses,Spaghetti,Casual,casual dress,tunic,saty,Women's Fashion,Floral print,Print,sleeveless,sexy,Women,Beach",lightyellow,XXS,10,Livraison standard,2,0,39,50,,,CN,zhenyangongyequ7766,zhenyangongyequ7766,"(40,616 notes)",40616,4.098557218830018,556fc80f95528719e004fe8b,0,,summer,2020-08,42
8.0,8,EUR,1000,0,4.0,121,0,0,0,0,"blouse,Summer,Shorts,Cotton,Shirt,letter print,Sleeve,Tops,topsamptshirt,short sleeves,Round neck,Women's Fashion,Plus Size,teesamptshirt,Casual T-Shirt,Print,Women,women top,Fashion,Casual,Necks",pink,S,1,Livraison standard,3,0,42,50,,,CN,longlongchenchen,longlongchenchen,"85 % avis positifs (3,300 notes)",3300,4.024242424242424,5ae29b4e1baafe7c0109c5ae,0,,summer,2020-08,1095
14.0,12,EUR,10,0,5.0,1,0,0,0,0,"divingsnorkel,divingmask,Summer,divingequipment,Masks,antifoggoggle,swimmingmask,swimmingfacemask,fullfacemask,siliconedivingmask,divingsnorkeling,Swimming",pink,S/M(child),5,Livraison standard,3,0,41,50,,,CN,velocitee,velocitee,"(9,217 notes)",9217,4.173049799283932,569f3031b3d90139e3c5a407,0,,summer,2020-08,1563
12.0,58,EUR,1000,0,5.0,239,0,0,0,0,"bohemia,Vest,Plus Size,long shirt,gothic clothing,slim,Cross,tank top,Mini dress,womensfahison,Women's Fashion,sleeveless tops,Deep V-Neck,Slim T-shirt,deepvneckvest,Vintage,Tops,printedvest,T Shirts,boho,skull,crossbandage,V-neck,sleeveless,printed",blue,M,50,Livraison standard,3,0,52,50,,,CN,pwiuxuus,pwiuxuus,"87 % avis positifs (5,042 notes)",5042,4.146568821896073,5ae3d438c1d5187ae0dcea90,0,,summer,2020-08,596
7.0,47,EUR,5000,0,4.0,556,0,0,0,0,"womensummershort,womenshortspant,casualwomensjean,Skeleton,printed,Summer,fashionwomensummershort,athleticshort,Women's Fashion,Shorts,black,womenminishort,Denim pants,skeletonprinted,Women,slim,Casual,Slim Fit",multicolor,M,50,Livraison standard,2,0,42,50,,,CN,spy89ping@163.com,spy89ping163com,"(35,262 notes)",35262,3.9394815949180417,58d109c5e3830f6bcb47e35d,0,,summer,2020-08,372
3.0,3,EUR,1000,1,3.0,109,0,0,0,0,"Mini,plus,Plus Size,short dress,Summer,solid,Dress,Lace Dress,Tassels,Casual,Women's Fashion,Shorts,summer dress,Fashion,sleeveless,sexy,Women,Beach,white,Lace",black,XXS,1,Livraison standard,1,0,38,50,1.0,Quantité limitée !,CN,bazaretsaintfrusquin,bazaretsaintfrusquinc81f273ad6c611e5aa81062170e5f359,"84 % avis positifs (7,936 notes)",7936,3.9645917338709684,56c6a33fabb774437118cd63,0,,summer,2020-08,541
3.7,47,EUR,100,1,3.0,11,0,0,0,0,"bohemia,Summer,Plus Size,Loose,tank top,Women's Fashion,Fashion,sleeveless tops,Summer Fashion,Casual,Cotton,blouse,beachtshirt,Tank,Shirt,Tops,boho,women shirt,sleeveless,Women,Beach,printed",pink,XXS,9,Livraison standard,1,0,38,50,1.0,Quantité limitée !,CN,maxiaoxu,maxiaoxu,68 % avis positifs (359 notes),359,3.4094707520891365,5e61e5580705ac039c94c08f,0,,summer,2020-08,1484
8.0,7,EUR,5000,1,4.0,876,0,0,0,0,"party,Plus Size,Floral print,Shirt,partyshirt,Tops,Loose,Floral,irregualr,Elegant,Women's Fashion,Fashion,Tops & T-Shirts,sexy,Print,sleeveless,Casual,Women",blue,XXS,50,Livraison standard,3,0,42,50,1.0,Quantité limitée !,CN,wangdandanshixiaoniao,wangdandanshixiaoniao,"82 % avis positifs (2,510 notes)",2510,3.9035856573705177,5a6166cbedd44230ea9c60dc,0,,summer,2020-08,418
14.0,67,EUR,1000,0,4.0,187,0,0,0,0,"Summer,Plus Size,Cotton,summershirtsformen,Chinese,loose shirt,cottonlinenshirt,Tops,buttonup,short sleeves,men shirt,Men's Fashion,Fashion,Men,solid color,Shirt,camisamen,Clothing,basictshirt,beachshirt",blue,M,50,Livraison standard,4,0,40,50,,,CN,saya2016,saya2016,"88 % avis positifs (11,900 notes)",11900,4.150756302521009,580f06685250a20783d33e56,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_580f06685250a20783d33e56.jpg,summer,2020-08,1168
3.71,5,EUR,10,0,5.0,1,0,0,0,0,"Summer,baggyshort,Shorts,Waist,Elastic,beachpant,casualshort,Short pants,pants,summer shorts,elasticshort,Womens shorts,solidcolorshort,Women's Fashion,elastic waist,strappingshort,Fashion,Casual,plussizeshort,Women",black,XS,15,Livraison standard,1,0,135,50,,,CN,zhouzhilong,zhouzhilong,92 % avis positifs (60 notes),60,4.2,5d594543cf65033850311c11,0,,summer,2020-08,1121
9.0,8,EUR,100,0,4.0,27,0,0,0,0,"Jeans,Plus Size,Sleeve,Summer,Dress,Denim,summer dress,denimjeansdres,short sleeves,casual dresses,Ladies,Women's Fashion,Shorts,minishirtdres,Lines,mididre,Women",blue,M.,50,Livraison standard,3,0,81,50,,,CN,FY251,fy251,85 % avis positifs (104 notes),104,3.8942307692307687,5d3e6e0ce13a7e7ae9f35f74,0,,summer,2020-08,570
8.0,252,EUR,1000,1,4.0,161,0,0,0,0,"gowns,Plus Size,pleated dress,Vintage Dresses,Cocktail,Summer,plus size dress,Tunic dress,Elegant,Women's Fashion,Fashion,sleeveless,Floral,princess dress,Dress,women sexy dress,Swing dress,pin up,Floral print,Sleeveless dress,Midi Dress,print dress,Print,party,Women,Pleated,retro",black,XS,14,Livraison standard,3,0,41,50,,,CN,Legeit,legeit,"83 % avis positifs (14,780 notes)",14780,3.950811907983762,56961502ca1588618ca6d5fe,0,,summer,2020-08,83
7.0,6,EUR,1000,0,4.0,144,1,0,1,0,"Summer,Vest,Fashion,Women Vest,fashion vest,Tops,Women's Fashion,Bow,women's wear,sexy,sexyvest",white,M,50,Livraison standard,2,0,34,50,,,CN,Cornflower,cornflower,"(10,963 notes)",10963,4.323907689501049,58778fdcdfa6bc28858f3422,0,,summer,2020-08,290
11.0,37,EUR,20000,0,4.0,7596,0,0,0,0,"Summer,slim dress,sundress,long dress,fashion dress,Dress,summer dress,beach dress,longmaxiskirt,boho,Party Dress,boho dress,party,sexy,women dress,Beach,Women's Fashion,geometricpattern,evening party dress,Women",black,S,50,Livraison standard,3,0,39,50,1.0,Quantité limitée !,CN,Melantha,melantha,"91 % avis positifs (58,068 notes)",58068,4.310188055383343,57875ba40cb30d38ba46f57d,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_57875ba40cb30d38ba46f57d.jpg,summer,2020-08,589
8.0,7,EUR,20000,0,3.0,2877,0,0,0,0,"2pieceset,short dress,Skirts,Tops,slim,short sleeves,V-neck,bodycon,clubwear,Women's Fashion,party,croptopandskirt,sexy,Mini dress,Lace,Dress,Women",,S,50,Livraison standard,2,0,47,50,,,CN,GL,gl,"89 % avis positifs (402,743 notes)",402743,4.156715324661136,53facca81c105e3d5866e212,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_53facca81c105e3d5866e212.jpg,summer,2020-08,311
8.0,8,EUR,10000,1,4.0,2187,0,0,0,0,"Summer,short sleeve dress,Vintage Dresses,long dress,Vintage,Dress,Women's Fashion,Floral dress,Beach,beach dress,printeddres,boho dress,V-neck,maxi dress,summer dresses,kleiderdamen,Fashion,Women",navyblue,XXS,20,Livraison standard,2,0,38,50,,,CN,Happygirl International Shopping Park,happygirlinternationalshoppingpark,"(70,773 notes)",70773,4.038319698189988,54af9c1428565a151043b6bf,0,,summer,2020-08,435
8.0,8,EUR,5000,1,4.0,579,0,0,0,0,"Summer,Shorts,Cotton,Cotton T Shirt,Sleeve,printedletterstop,Clothing,Tops,Necks,short sleeves,Women's Fashion,Women Clothing,printed,Women,tshirtforwomen,Fashion,T Shirts,Shirt",black,M,50,Livraison standard,2,0,41,50,,,CN,allenfan,allenfan,"(23,832 notes)",23832,4.020434709634105,58cfdefdacb37b556efdff7c,0,,summer,2020-08,1505
11.0,18,EUR,20000,1,4.0,5759,0,0,0,0,"blouse,Summer,Fashion,Tops,kimono,Casual,Jacket,cardigan,Floral,sexy,summer tops",pink,S,50,Livraison standard,3,0,46,50,1.0,Quantité limitée !,CN,ApparelHeaven,primesalecolimited,"90 % avis positifs (320,031 notes)",320031,4.2188662973274464,5357bcf2bb72c5504882e889,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_5357bcf2bb72c5504882e889.jpg,summer,2020-08,478
5.9,5,EUR,5000,0,3.0,531,0,0,0,0,"blouse,Summer,Plus Size,Tops & Blouses,Sleeve,Women's Fashion,Dress,summer dress,short sleeves,Shorts,Casual,beach dress,Party Dress,longblouse,party,women dress,linen dress,Beach,loose dress,T Shirts,casual dress",white,XS,9,Livraison standard,2,0,20,50,,,CN,guanzhiming44553,guanzhiming44553,"86 % avis positifs (7,069 notes)",7069,4.055028999858537,5810bc6d61e38656e04e8ba2,0,,summer,2020-08,48
5.0,48,EUR,100,1,4.0,30,0,0,0,0,"Summer,Vest,Fashion,Tank,Beauty,skull,Halter,femalevest,Tops,punk,tank top,Print,sleeveless,Beach,womens vest",green,XS,50,Livraison standard,2,0,45,50,1.0,Quantité limitée !,CN,xiaohuagogogo,xiaohuagogogo,"88 % avis positifs (43,876 notes)",43876,4.089775731607257,57187da6f24dd9593ccc886a,0,,summer,2020-08,789
8.0,10,EUR,50,0,5.0,2,0,0,0,0,"Summer,short sleeve dress,neck dress,Necks,Sleeve,Beach,Dress,Loose,short sleeves,V-neck,Shorts,beach dress,Plus Size,Midi Dress,summer dress,Print,Pullovers,Women's Fashion,Casual,Women",yellow,XS,5,Livraison standard,2,0,23,50,,,CN,zhuangyuping1,zhuangyuping1,79 % avis positifs (127 notes),127,3.874015748031496,5eb51ed929e7865dc268a561,0,,summer,2020-08,1145
6.0,6,EUR,1000,0,3.0,362,0,0,0,0,"short sleeves,Shorts,Shirt,Sleeve,ribbed,Tee,crops,Casual,T Shirts,Fashion,Women,Women's Fashion,Tops,Cotton",black,S,50,Livraison standard,2,0,24,50,1.0,Quantité limitée !,CN,Fashion taste of life,fashiontasteoflife,"88 % avis positifs (5,914 notes)",5914,4.155393980385527,586fbd8b8c30e82bdcce557d,0,,summer,2020-08,295
11.0,10,EUR,5000,0,4.0,829,0,0,0,0,"Summer,Plus Size,tunic,Necks,Sleeve,Dress,Tunic dress,Loose,V-neck,Women's Fashion,Sleeveless dress,sleeve dress,solid color,strapdre,Casual,Women",black,S,50,Livraison standard,3,0,24,50,1.0,Quantité limitée !,CN,fengjinying,fengjinying,"83 % avis positifs (10,474 notes)",10474,3.908535421042582,5b160017daac45594728d9ba,0,,summer,2020-08,148
7.0,30,EUR,1000,1,4.0,179,0,0,0,0,"blouse,Plus Size,Summer,Dress,short sleeves,V-neck,beach dress,Fashion,Casual,Deep V-Neck,Shorts,Tops & Blouses,Sleeve,summer dress,Women's Fashion,Swimsuit,Party Dress,Ladies,party,linen dress,Beach,loose dress,Swimming",white,XS,50,Livraison standard,2,0,109,50,1.0,Quantité limitée !,CN,naturalcolor,naturalcolor,"93 % avis positifs (13,625 notes)",13625,4.382091743119266,59aebfa350df6107c1eff8c8,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_59aebfa350df6107c1eff8c8.jpg,summer,2020-08,580
17.0,15,EUR,10000,0,5.0,3040,1,0,1,0,"Trousers & Shorts,Fashion,pants,camouflageshortsforwomen,Loose,Short pants,camouflage,Women's Fashion,Shorts,t,basic,sexy,womenssexyshort,Board Shorts,Women",camouflage,S,50,Livraison standard,5,0,52,50,,,CN,Vangull,zhuoyi,"92 % avis positifs (12,881 notes)",12881,4.35261237481562,565537c7a9a8a4572be0bef5,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_565537c7a9a8a4572be0bef5.jpg,summer,2020-08,579
8.0,21,EUR,100,0,4.0,36,1,0,1,0,"Summer,Vest,Spaghetti Strap,Tank,Fashion,Spaghetti,Tops,slim,Women's Fashion,Slim Fit,Plus Size,sexy,Print,sleeveless,Women,Beach,Casual,Women Fashion,Cotton",white,M,50,Livraison standard,2,0,48,50,,,CN,jjqiiozoqv,jjqiiozoqv,"91 % avis positifs (5,781 notes)",5781,4.274865940148763,5ae90e716691361cdb40fb0b,0,,summer,2020-08,934
5.65,6,EUR,1000,0,4.0,301,0,0,0,0,"Summer,strapless,Plus Size,tunic,tunic top,Tops,Shorts,slim fit shirt,Women's Fashion,Fashion,topsamptee,women tank top,solid color,sleeveless,Pullovers,Casual,Cotton",white,XXL,50,Livraison standard,2,0,54,50,,,CN,meiximeiyo,meiximeiyo,"86 % avis positifs (7,034 notes)",7034,4.060278646573784,5adef3559d5e9767b3177472,0,,summer,2020-08,254
9.0,21,EUR,100,0,4.0,47,0,0,0,0,"Summer,womens dresses,Mini,Patchwork,fashion dress,Dress,Mini dress,Women's Fashion,Women S Clothing,backless,sexy,party,Casual,sleeveless",green,M,7,Livraison standard,3,0,34,50,1.0,Quantité limitée !,CN,SKATE,skate,"87 % avis positifs (9,827 notes)",9827,4.113869950137377,57c306d73a698c06f98ed450,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_57c306d73a698c06f98ed450.jpg,summer,2020-08,278
6.0,7,EUR,50,1,4.0,4,0,0,0,0,"Summer,Fashion,Mini,Vintage,button,slim,Women's Fashion,Spring,sexy,Striped,Dress,Women",blue,S,50,Livraison standard,2,0,45,50,1.0,Quantité limitée !,CN,Sammy ,yiwuelectronicinternational,"89 % avis positifs (139,788 notes)",139788,4.166509285489456,5406cabdc5c2464980dc6314,0,,summer,2020-08,1514
1.0,8,EUR,50,0,4.0,4,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women",white,XXS,1,Livraison standard,1,0,39,50,,,CN,baixuea,baixuea,85 % avis positifs (47 notes),47,4.170212765957447,5e50b3e818034a49f8aeecdf,0,,summer,2020-08,809
2.0,9,EUR,100,1,4.0,12,0,0,0,0,"Plus Size,Shirt,Sleeve,Long Sleeve,Tops,Loose,T Shirts,chiffon,Women's Fashion,Fashion,Chiffon Shirt,V-neck,zippers",rose,XS,1,Livraison standard,1,0,41,50,1.0,Quantité limitée !,CN,uiritnkdr,uiritnkdr,79 % avis positifs (111 notes),111,3.8018018018018016,5e4bb29957cc9b46d2e498f7,0,,summer,2020-08,1319
11.0,10,EUR,100,1,4.0,25,2,1,1,0,"pajamaset,Fashion,sexy pajamas for womens,silksleepwearforwomen,silksleepwear,pajamassuit,Casual,Women's Fashion,Summer,Sleepwear,pajamasforwomen,silksleepwearnightgown,silk,pajamassleepwear,women's pajamas,Women",red,XS,50,Livraison standard,2,0,27,50,,,CN,Shades Darker,shadesdarker,91 % avis positifs (794 notes),794,4.277078085642319,58b7d6dd3c18975a18817d64,0,,summer,2020-08,612
5.83,5,EUR,10000,1,4.0,2055,0,0,0,0,"Summer,sexy bathing suit,Bikinis Set,Swimwear,Swimsuit,Bikini,splitbikiniset,Fashion,Two Pieces,printed,Women's Fashion,Beach,splits",whitefloral,S,1,Standardowa wysyłka,1,0,35,50,,,CN,hellohorse,hellohorse,"89% opinii pozytywnych (liczba ocen: 126,370)",126370,4.14695734747171,58ad449708de0c6dc59d9e06,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_58ad449708de0c6dc59d9e06.jpg,summer,2020-08,743
